docid	readability_score_transformer	flesch_reading_ease	text_standard
e071a148-f180-4e41-8158-1ffb1f397632	-2.491340160369873	74.79	8.0
060a7486-5dbb-4ccd-ae40-7d82dd6d09cf	-2.8005335330963135	32.22	15.0
427fd41a-d9d5-46e7-93a6-d28f563f07e3	-2.3889732360839844	50.67	14.0
c8c8fa0c-acb2-4c19-9219-bbf320751d14	-2.2314882278442383	76.62	7.0
ebd5c679-fec5-48f3-9f19-ca727fc2bb6b	-2.6052207946777344	73.98	7.0
10a0cdbd-3fc6-4d89-8340-73a23751fb04	-2.7616443634033203	35.68	15.0
afee9773-d406-4470-b746-fd6c16cdd20d	-1.9846701622009277	79.9	9.0
8cda04da-2eb5-41d5-92db-8f4e2d177be5	-2.5198864936828613	47.89	11.0
228423aa-3b08-4adc-9bcd-c22940e16116	-2.0607290267944336	55.34	10.0
e3a58dd0-795d-41bc-b515-9c8e81803cec	-2.77573299407959	35.27	15.0
ac430101-db1c-4ad4-8678-b2377f0a410c	-2.6556437015533447	55.84	9.0
ec67dc83-0551-4181-bb19-b8c12745fc0a	-2.767930030822754	37.81	14.0
3d7853d7-7b29-402a-ac1c-d89daee25ed6	-2.7404470443725586	35.37	15.0
cb8e205c-ea75-4b99-8b19-2adc1e86b3ed	-2.4253575801849365	61.36	9.0
f65820dc-24cc-4c79-affb-1df059c5a1f8	-2.42885684967041	66.23	8.0
50cab58c-96ed-449e-9f76-7a6b49ad3e20	-2.722743511199951	65.01	8.0
209ec438-4ae0-4314-807e-113b521d57df	-2.8634114265441895	32.12	15.0
ac69f25c-901d-4610-a2c7-563636eec214	-2.765258312225342	36.08	15.0
5fe3b506-7d5a-45c2-8ac8-c606182f0fb2	-2.817221164703369	38.52	15.0
b37b692d-300e-4c4f-88d0-f0177da6e334	-2.848306179046631	36.79	15.0
c9d489c4-3043-4f31-b547-00cf27f747ce	-2.263705253601074	72.46	7.0
37304a7c-1239-4c33-88d6-e8eafd9b8fa7	-2.3950953483581543	67.04	7.0
f4479e64-45fb-4a52-bc4d-83d8c3729243	-2.7912096977233887	34.26	14.0
eb9419d3-0bc7-4727-96ae-5c9e7fc88c35	-2.2250137329101562	77.43	6.0
e1793424-975f-4329-b760-c03e3e930b2b	-2.472268581390381	75.61	7.0
e783e7a0-39b0-42c8-82b0-5a4b89039a38	-2.545071601867676	59.09	8.0
220cbac1-e3a4-435b-96e6-f6f41cd4da8f	-2.8442063331604004	33.85	15.0
6e125cf4-1af5-42e5-9d00-a311c55b14fa	-2.4404296875	65.83	8.0
e23d0c1f-3829-45be-9425-175904ad8085	-2.4683995246887207	71.14	10.0
d7ccea3c-f2e8-4ed8-b344-1bb35f1adc16	-2.6079773902893066	67.04	9.0
b61509ba-efcb-48e3-9fb2-03d3270376bd	-1.9161086082458496	63.8	8.0
62ee9e44-8d76-4bae-a303-cde4d490b41e	-2.119293451309204	54.02	10.0
b8f46415-25f4-4d53-89e2-a03d95a38a59	-2.8117809295654297	35.68	15.0
d84caca7-ca17-45be-9f5b-fdf82be49190	-2.8027076721191406	36.89	15.0
94251a79-4f30-48ba-af0d-c273c58dfea1	-2.6470584869384766	29.79	15.0
cd608436-f4a0-4c69-afd5-c82a7732140e	-1.986654281616211	81.43	8.0
c7884019-45fe-46f4-9c86-0fc23b0894d3	-2.6589808464050293	65.93	8.0
86668b1b-d20c-426f-b5da-03bf5afb2c1d	-2.6711525917053223	66.23	8.0
dff6da83-b797-43ef-afe0-01f3eed1bc29	-2.3873910903930664	65.62	8.0
b06ab6f0-058b-4e2c-a6d3-e69ad56169c7	-2.2166314125061035	77.13	7.0
15455ee0-bcf5-4ec6-8138-7c25a327ba46	-2.650557518005371	37.91	15.0
e045f51e-f0b7-4cb1-bcb1-e2056f52e2f7	-2.5745632648468018	51.68	13.0
2339452a-7088-47bb-8970-64e738ba19cb	-2.2081665992736816	64.41	9.0
f0520be0-e667-4698-ae2b-a6bcf2ced4aa	-2.0614686012268066	33.65	16.0
563a6d2b-a358-4ea5-906b-54a090987b53	-2.2038652896881104	43.93	14.0
55dee065-0cee-435d-a20a-2f2116054cbf	-2.405233383178711	45.25	14.0
bd5b137b-dbe5-4013-8e7e-0ba80cfe042f	-2.457826852798462	61.16	13.0
a95e09af-a1c0-4b3f-ac80-6fc56e998a8c	-2.3055036067962646	45.35	13.0
2f7ff284-9354-4be3-8115-dbea9be39256	-2.1692700386047363	53.51	13.0
bd5ee806-93d5-4fcf-89da-5235a2abad55	-2.1374588012695312	67.25	8.0
b002f170-dbdc-439f-b77c-8a56a3c3e89d	-2.486753463745117	54.02	10.0
63088a11-914f-402e-8b7d-9e58efd8469f	-2.281820297241211	51.89	11.0
bd7463d4-16be-45ba-94b3-c0f476b06ac9	-2.1326749324798584	37.44	15.0
e6f0320b-285a-4028-a725-9b73a62c4c50	-2.547604560852051	40.79	13.0
e92cea36-6151-46c3-b59e-e5853558555c	-2.038151264190674	44.95	14.0
167203fc-8828-4c3f-9039-c87d2efd04fd	-2.4344589710235596	51.68	11.0
50f64dd2-6ac4-492f-8164-cc08e04fe0d6	-2.288478136062622	62.78	11.0
65d36bd0-d6ab-4a4f-b1f3-248381b49f46	-2.6337549686431885	62.07	12.0
d154232e-200c-4bfa-9151-b24ac5dd6840	-2.1316189765930176	60.55	12.0
3fdef807-7873-44e1-a07d-48330058e9ec	-2.0561938285827637	60.65	12.0
61e0e646-f5b8-43c5-b7c2-bba3ce2644b5	-2.545952558517456	62.07	12.0
7770bb82-7874-497b-8523-9bbf9ff7d4e5	-2.55918025970459	62.07	12.0
deba1c56-75bd-4fb6-9cf2-9bbc8722b4bf	-2.557643413543701	71.34	8.0
55b55cfc-d4fb-4f3c-ba4c-80f5f2e6c9ef	-1.1413582563400269	62.07	12.0
a9e19085-52cc-42dd-a972-f64c460c187d	-2.125136137008667	64.51	11.0
3548ca43-00c3-4e58-8fe3-884c5b2499e0	-0.4860745668411255	78.18	7.0
1c2d0640-4b50-4c58-b72e-fccedbe71d22	-2.2830028533935547	44.24	14.0
ad799a01-36c3-48be-804a-734ee5e22a1f	-1.3682371377944946	61.16	11.0
ec15c6bc-7bce-444f-ab99-60c3c3e1d33c	-0.8954918384552002	63.59	9.0
06e873f5-7f10-4a33-9d9b-6115c6841056	-1.4482327699661255	54.93	10.0
dcc53e7f-1b83-4457-82ab-bb3dac866d31	-1.1394306421279907	62.88	9.0
8b822636-37ef-4d99-a02f-a004ee4835bd	-1.3888081312179565	51.89	13.0
a47444e4-9af1-45c5-8a94-13a06ce26408	-1.7269916534423828	59.64	10.0
83e4384f-85dc-41f6-ba38-7f744b9e8480	-1.541145920753479	56.25	10.0
a740f264-b500-4f5e-a981-0a1e3f77cd4a	-2.2669711112976074	53.71	12.0
6076e37b-f64e-4ac0-b18d-9c242af9230e	-0.9728906750679016	71.95	7.0
21ef1235-1c7f-4582-848f-ee13c7ce8167	-0.4590063691139221	61.56	10.0
10280612-24ed-4276-84c3-f0bb0b6c7830	-1.8678585290908813	65.32	8.0
dc86f617-002a-452c-9087-b281690108f3	-1.0345972776412964	71.85	7.0
b289b52d-9042-4a33-a612-91fa38159829	-2.082803726196289	64.2	9.0
e35d40a3-5760-4413-b985-91036b7ef757	-1.9929500818252563	60.65	11.0
9a6ffd20-4f5f-415e-8a7f-49659d7706e2	-2.5143136978149414	53.92	10.0
146c21b5-b6e0-4b97-93bf-1a682566c9ce	-1.634579062461853	58.18	8.0
e9b2f844-992d-4716-ac6f-983e7de93319	-1.7481626272201538	64.0	9.0
1a9ad7cb-345f-4964-adc3-cfb3994c5da6	-1.0685652494430542	58.48	11.0
7598740f-2e83-4777-a679-782260f1c9eb	-0.9053452014923096	54.12	10.0
6b7315d2-1600-4dc8-a65a-581b3a4de172	-1.3472038507461548	64.0	10.0
88e9d30d-3e4c-42a8-ba94-746b39e3f876	-1.9336628913879395	52.7	11.0
2dbb2746-1cf4-4329-a8cc-f36fa3505fe6	-1.6173230409622192	55.44	12.0
9db70e6e-4cdc-4636-b76a-9869db071af1	-2.086189031600952	56.66	9.0
cf6fc2ad-cff1-44d4-b155-33c99f3c4fc2	-1.5060368776321411	59.64	11.0
0ceb8673-fc10-45f9-81e4-b80438f8ae39	-1.2382317781448364	54.93	10.0
34c51c85-7bb0-44d9-8b52-aef2ed73d28c	-1.3045927286148071	61.97	8.0
97430cf0-57b6-4948-a625-3b5eee12aa81	-2.208345651626587	43.53	14.0
978d10b2-2ad7-4b5f-a1fe-4eb4e9ff1e53	-1.7343908548355103	59.53	10.0
933cd342-d531-4ea9-9af9-c05180de2011	-1.1567448377609253	73.68	7.0
97961b32-de1c-4542-af2d-88d80b58cbd2	-1.3479562997817993	62.58	9.0
aa3b53eb-2360-422e-ac51-b776423d51ad	-1.2800307273864746	71.14	10.0
92ff2f81-9f46-4872-9073-506f80ee4e4b	-1.2702884674072266	64.0	8.0
c5a3f0d9-29b6-4c79-af2d-3b238074d089	-1.6815677881240845	52.39	13.0
e8f3f7ef-9015-4de1-8d62-98bee1059bb9	-1.0701333284378052	55.74	10.0
eb639367-de32-494c-9be5-e566e6b94233	-1.4950751066207886	58.28	8.0
4b62e412-e273-4207-a64e-bec2321bd659	-1.3164399862289429	55.54	9.0
aec9894f-ddf0-4f2c-be29-390269c615f2	-1.1738959550857544	53.81	10.0
fe004673-376e-4aeb-ba23-4a7722d7e946	-2.3634328842163086	68.36	8.0
c743a76e-bc6c-4d91-823c-287324eca67a	-1.2613927125930786	58.48	8.0
0c2a171b-3099-4826-933c-71c39814887c	-1.879817008972168	56.86	9.0
ac30a341-1431-4928-8b7f-7fa63f896f86	-0.7335289716720581	71.44	10.0
1d8fe80a-c168-4306-abd2-2b5aaa86af36	-1.470871090888977	58.38	8.0
8fc4a18c-5be3-48de-ba76-3cc7d967e516	-1.3704564571380615	55.95	12.0
71dbd2ab-1807-4ecc-8c15-25bd11afa30f	-1.553561806678772	71.24	10.0
c67b03fe-95e8-40c4-9a68-339db80bb90c	-1.3036748170852661	54.93	10.0
8805397d-2344-4f84-a232-e4dc8412f206	-2.203781843185425	58.58	8.0
b3669cc3-1cd3-4c89-acd4-b019b4150ef7	-1.5304232835769653	66.33	8.0
952757d0-d15d-4763-b671-35f9afcb53d8	-1.6540018320083618	57.06	9.0
20c9dc81-de82-4d47-a43d-c2d93076479f	-1.749243140220642	64.0	8.0
5b7e9761-1b11-41af-8fbf-ee39faba127a	-1.3842891454696655	73.17	7.0
2fec9977-bf0e-4772-878f-27f022f94a8b	-1.7625349760055542	48.13	13.0
809f8992-6fe3-498b-9bac-2a1610bd10b2	-1.48150634765625	53.41	13.0
1143b184-583b-4ca2-a833-97b1f1818ec4	-1.7552605867385864	52.39	11.0
d093a04d-ecf8-4fd8-a4ca-e717aa6b5127	-2.0251264572143555	59.53	10.0
fe0ac4d2-37fa-4a69-8c3b-3783fae38e12	-1.6471983194351196	61.67	10.0
ab53519f-0fa7-4b5d-a533-a3a74f8f2ee4	-1.6222447156906128	49.01	13.0
b40346a2-b610-49b5-80f8-86aecb6f0da4	-0.9708400964736938	55.64	13.0
c457ef20-aba0-4c9c-bf46-99f9ed37e813	-1.4444390535354614	48.43	13.0
b8f717e5-9f8c-48bf-a8b2-39326027c54e	-1.7912578582763672	56.35	12.0
ab535a0c-7e81-40a4-9d34-eb9336a9649c	-1.482643723487854	49.86	12.0
1ca562a6-5bcd-4527-b13a-c5527664a891	-1.5619975328445435	59.94	12.0
c4ceab04-e5d6-4767-8954-3f86e2d6d50a	-2.134394884109497	47.83	13.0
7437f5d0-8d24-4ed0-8634-056e89695bef	-1.7985576391220093	63.8	9.0
e42009d7-c877-4404-84b5-11c325ad619b	-1.701735019683838	53.41	10.0
84ed0940-d901-48da-a1e7-341e844b6de9	-1.3061740398406982	49.21	8.0
6027f72e-c233-49dc-82f9-b27da8a9c814	-1.850720763206482	61.56	11.0
3dd0ca5a-ad06-422e-b966-09d061aa57ab	-1.3010952472686768	52.19	11.0
d4b8c254-4c1a-4fd2-8261-4afcef564920	-1.2097744941711426	54.02	10.0
c5c61fe9-6a53-4060-819e-fc225a82bcde	-1.2293897867202759	62.88	9.0
4a847e41-edc7-4b8e-91a5-f5cae0a0eb49	-0.44484415650367737	75.2	7.0
6c36e4c0-f508-4f41-b072-4ae9b2d1d97b	-2.350602865219116	48.94	13.0
e1d22e91-f8fd-411c-9582-845f90d0ff32	-1.6751176118850708	54.02	10.0
796002cf-7c6c-4c6d-acf2-467974198c92	-1.7329705953598022	62.38	9.0
70ffc9d8-6b5e-4338-bfce-dae53e632240	-1.4386459589004517	65.62	8.0
3862be26-794e-4fe9-b6e9-9934a5f2122e	-1.135888934135437	64.81	8.0
5085debe-1f05-4fb9-9595-f24baeea8a83	-0.8414227962493896	73.17	7.0
d24c087c-f024-44a4-b764-bf33f717ff14	-2.5976951122283936	50.97	12.0
9c9981ab-400d-4876-a705-fcbb3165e533	-2.388051986694336	55.54	10.0
6bb1ae2b-5684-4c85-9fe5-94b31e34af1c	-2.339266538619995	64.2	8.0
1c697955-ce48-4b8d-8f42-359db13dbf02	-1.2737969160079956	61.56	11.0
6487f260-16d6-47d3-a9d8-00bee776eca1	-2.054274320602417	54.42	10.0
45d75ba2-81a9-46da-b9ef-bf8e731b95e1	-2.307332992553711	63.8	8.0
77171449-0b3d-418f-92a5-ce339f5947b5	-2.3222527503967285	50.67	12.0
44ffccb4-7dfe-4648-b343-2d2a0a7dbec4	-0.8819491863250732	59.33	12.0
33756663-e94b-47b7-9f5c-ae8031ab189f	-1.4772335290908813	66.44	7.0
5286251a-7087-4891-9dcb-7dcdd3759e1e	-1.6713402271270752	60.85	9.0
6cb4ee61-3ea9-4580-b653-68f3712afac1	-1.9833506345748901	50.46	13.0
c0386d83-eadc-4eca-83b1-62bf7fd5c428	-1.654439091682434	51.07	12.0
a02c9f4f-db3b-403f-adfa-1e94a0e3e0cb	-1.145851492881775	55.03	11.0
12d1a655-f624-4bce-84bb-178af7518403	-0.8106245398521423	70.94	8.0
2fe42fa6-df6f-44a7-9429-57197ccabbcb	-1.0498844385147095	62.68	9.0
38226475-9c84-45a7-ba0a-47d2f9be2493	-1.326622486114502	54.63	10.0
266b7726-a7fd-4a69-8aab-7b3d07d0a746	-1.0090023279190063	80.82	9.0
e805fd5a-6734-47b3-ba37-193ae08e228c	-1.3197331428527832	54.22	10.0
74f18823-8fd2-4589-91ed-3209abf8b2cf	-1.5158261060714722	69.72	11.0
0542e98b-ff58-42bb-abaf-5e84eb9fce9f	-1.1362205743789673	52.9	11.0
05d7038c-0ea2-41f7-b439-f1a80b6ae343	-1.3496589660644531	53.41	10.0
65a93660-e749-460f-9030-5618d416662a	-1.7209326028823853	60.45	8.0
ecda2030-f4b1-4517-9f62-c19687ab9952	-1.191573143005371	74.59	7.0
b954ad62-631c-4597-9f84-c1d1671165dd	-1.666343331336975	53.61	11.0
ebf31e9d-da54-42de-9e1b-4c8f6a4ae954	-1.5219568014144897	64.61	8.0
6ae643b6-4613-4bb3-a0ac-7eeb4636054e	-1.6748420000076294	54.93	10.0
6004886d-4f24-415b-b07e-0db28e669cf2	-1.8678497076034546	65.62	8.0
f673d345-f066-4056-967c-421d746e40ca	-2.0893349647521973	62.17	9.0
b9b419b6-0f49-4877-b030-1598b08ea4a3	-1.0336158275604248	70.53	8.0
ec1c05c6-07e2-4f3c-bff1-92175c5772d2	-2.053468704223633	65.12	10.0
575eedc1-3529-4a9f-b0fe-e2e440e01741	-2.113786220550537	52.7	13.0
f8a9e5ab-4732-4880-aed8-6f9ccb6e3db7	-2.0656657218933105	62.78	9.0
9b211c2b-d18c-4cca-af36-96d91630894c	-1.7395180463790894	55.44	12.0
cad92d92-12c1-44cd-8444-4b78b8ebf776	-2.4283952713012695	55.54	11.0
ef4a270d-e897-479f-ae7a-a4054e4b559d	-2.035982131958008	64.51	8.0
b24e7863-a293-4153-9f93-906d39986a88	-2.3357369899749756	70.63	10.0
d67af946-388b-49ce-be35-016c27ab5074	-2.05607271194458	71.04	8.0
aae1d7e0-8ec4-4c95-a7a3-7b16f3923376	-1.599029779434204	56.66	9.0
1e729650-023e-4ed7-8de1-20c23a3247a1	-1.8600752353668213	74.39	7.0
54d27fd5-71f2-4242-963e-b25aee5514bc	-1.2792978286743164	50.26	12.0
8059e14b-660b-47c2-b662-83399cced608	-2.404041290283203	57.57	9.0
9bb2b030-f90d-4184-9a72-cfe8b7d7dcd1	-1.3937360048294067	73.88	9.0
a13c2c0d-536d-4e78-8e60-a9cb3d7063a5	-2.0354838371276855	61.77	11.0
6340fc5a-69a0-4dde-9a13-8f12d48bd589	-2.0275912284851074	46.88	11.0
4907cdae-f03f-40cf-9a94-8c78ac8e1c81	-1.7227708101272583	45.35	13.0
65dcd960-6bfd-46bc-bb0a-503fa8668127	-1.2811154127120972	63.9	8.0
e2c324cf-52bd-4844-824b-c3e8044df160	-1.9248237609863281	52.39	13.0
25f1c0df-b92a-47c2-a71e-e6074364144f	-1.942183017730713	62.98	11.0
ba3f981b-db10-4c87-bd6b-1a6fac8a9517	-1.0583947896957397	62.58	9.0
85be9825-0066-42f8-9e8a-7a7f072d7a61	-1.4912326335906982	64.51	8.0
1e584210-a1f2-4b1e-bf91-8b5659a43ee0	-1.552206039428711	70.63	8.0
3a559f0d-7124-4610-9f2c-1177b52c075f	-2.032301187515259	55.24	10.0
34b76b59-a6af-4adb-be5b-8fc71eb7b86c	-2.121762275695801	57.87	12.0
731b1331-94e8-4a72-94bf-c65e229b54f4	-2.2396702766418457	44.24	15.0
f965a1fa-2a50-467a-811f-33cbd8e54ce1	-1.488000512123108	54.83	10.0
bf986b95-2312-4d2c-89e8-6e45429f4763	-1.645676851272583	57.57	9.0
f5c11f01-f143-4337-9c36-8608ac41b528	-1.6011980772018433	61.16	12.0
3f51daff-42b3-4719-a35b-c25a2ed5173e	-1.6502279043197632	52.8	11.0
1720eefe-971c-4cae-ad82-e42dd6ebcd75	-2.3120498657226562	45.76	14.0
eba57a40-2f1a-49f0-9c03-89a48684095e	-2.1807188987731934	61.97	10.0
e5adee88-3b43-446b-95db-558a2a62779d	-1.8778542280197144	53.41	11.0
b9dd3795-9d5d-417e-9620-e0714e56c276	-1.141027569770813	63.29	9.0
0e792432-d61d-4ce6-9e1e-8761e7f690d1	-1.1513632535934448	62.48	9.0
a79a401d-b8ba-4485-ba98-5864831b3d5b	-1.554449439048767	76.52	7.0
721cb1ec-4f82-4f67-9a86-e127e4f30ca5	-1.8469477891921997	57.57	11.0
37b935ea-b85e-423b-889c-a48312d60ebf	-2.0502307415008545	55.13	10.0
abb4ec05-bbf8-4728-9e51-4cd715eca260	-0.8542798757553101	53.0	10.0
41cd3885-36ff-42fb-95eb-bb1353590f4a	-1.1039761304855347	60.75	12.0
254de44a-7c38-4941-a847-de298efbc855	-1.1851643323898315	61.36	12.0
511bcde0-9745-408f-a569-a22646f52e5b	-1.9209827184677124	53.0	13.0
82c043ff-91d6-49f7-aad7-00b3612ecbf7	-1.353991150856018	55.84	9.0
1746e2bd-c6ca-4d3c-931c-27787f38eeff	-1.3761605024337769	73.78	7.0
18bf563e-fb96-4dfa-821b-c7287d22742f	-1.5169250965118408	57.06	9.0
e2e96ea4-9047-41bd-8f45-b75c2c084146	-1.481930136680603	53.61	13.0
a00fd762-40d9-4838-8f19-78dee411d131	-1.5276751518249512	70.73	8.0
d0cc2a82-75b2-46e3-b0e3-31dd47411f16	-0.6600887775421143	73.98	7.0
54bc2388-6398-4280-8f85-9c5f116964c8	-1.5484470129013062	52.7	13.0
8f76866f-8cfb-4943-98f3-ca73e7eb091a	-1.7699799537658691	64.81	8.0
bfa842e4-3c43-4730-af11-da1a98a95500	-2.368393898010254	46.57	11.0
1f95a923-7535-4da6-b489-f60bec5ed1e4	-1.0923460721969604	62.68	11.0
4a4146a7-e975-475e-bdf7-f4d8aec155d7	-0.7465173006057739	52.19	13.0
9fed6036-18a0-4d1c-a24b-7ca754fa751a	-1.6385831832885742	71.55	7.0
08c45a0e-95a0-4d68-88b4-7b3d739e9036	-1.8752366304397583	61.56	12.0
7b371d4c-410c-4d7e-b6cf-a953fbadfda5	-0.8903741836547852	69.72	8.0
a6580089-9780-43c1-acd8-a9e3ec24fca5	-0.8620017766952515	61.67	10.0
a41dff9d-43ea-4326-9e5b-cef47a4bc524	-2.0457258224487305	50.43	8.0
6ef3c82e-4370-4cb0-80d0-fb553478508a	-1.4489825963974	63.8	8.0
efe12b9a-ed16-49f2-95ab-fb3a0b9910f9	-0.8166928291320801	72.16	10.0
99e21a88-32ca-4b47-8a92-0753d1166ec9	-1.5876003503799438	62.68	12.0
7f58798f-b23f-40cf-8459-2d91652764a7	-1.1612895727157593	54.32	10.0
f64eb4ea-28eb-489c-a23c-25a97c519eb9	-1.0684025287628174	55.54	12.0
b3fb1eea-b8f7-47e7-9a00-74d26f812af7	-1.2433465719223022	70.94	9.0
40305cb6-0752-47fc-a9c8-e31dfda2aec7	-1.4149225950241089	60.95	10.0
a4a0ebbc-1ffe-4e62-9278-2c3243abfa6d	-1.0103580951690674	55.84	10.0
2a718a26-e4d4-47ca-8ad1-eb0556451c2a	-1.5663565397262573	66.13	8.0
945e7dd4-4a1a-4c96-ad0c-cd39d17fffda	-1.500548243522644	64.71	8.0
1710bf3f-5e8c-4deb-bb71-7254b1a347b7	-0.6249448657035828	55.74	9.0
3406c3cc-a32f-420d-a1d4-40b8e84d8b69	-1.7330836057662964	72.66	7.0
17e0804a-02f1-4c62-8dfb-ff392504b387	-2.2387709617614746	57.16	12.0
ea4a0440-113d-498a-8f86-5b56088f4a08	-1.3639459609985352	56.86	9.0
4752476d-daa4-45dd-9274-eaa802c7e8ee	-1.198250651359558	64.91	8.0
6dfbd2f7-4020-47b9-b907-57bdbd18265d	-1.859779715538025	69.92	8.0
268def32-5132-49de-b7c4-84c51608544e	-1.8850616216659546	63.59	9.0
961a3e1d-0504-466d-b82c-280e7d08e0a1	-1.6461824178695679	55.34	13.0
0f8fd3ee-f7e3-4c38-90f9-ea27407fc096	-2.2072062492370605	59.33	12.0
3fb9ede1-fd7a-4d67-9218-d82fc39d8b83	-2.0851657390594482	57.87	8.0
e44ce053-c2e3-4251-8b46-07b83e7aa44d	-0.893738865852356	59.64	11.0
0731a0c8-6bfb-417f-abdb-a54c35f18faf	-1.5379337072372437	71.44	9.0
95013f96-1d39-4ea5-8370-e9956ccd8dec	-1.4637235403060913	62.48	9.0
e7e22d52-9fdb-4116-953d-864a230c1fdb	-1.4785898923873901	61.56	12.0
dfe3d2a6-3b9f-4d3a-b24c-4c4156564abf	-1.5364550352096558	66.84	8.0
afd6fdb9-145d-4fae-82a6-4b0462f722fc	-0.4788260757923126	63.09	11.0
6df4d235-940d-45bd-80c5-431fa151fbc8	-1.4482327699661255	54.63	10.0
0840f982-30fd-4636-991c-b419553162b3	-1.4842365980148315	65.52	8.0
a4267972-a4a7-4776-90b2-25524e791776	-1.9707005023956299	63.59	9.0
d3779e8f-0e8b-4135-9d9b-2dd2323799e7	-1.1155327558517456	58.82	13.0
1ad8ebdd-2344-461c-bde7-74262887c110	-1.7536507844924927	65.62	8.0
9e84144c-e92c-439c-b3c7-241a17851de1	-1.973741888999939	53.71	10.0
f16e5ba9-a28c-49a2-b308-0f9dffc492f8	-1.455291509628296	65.62	8.0
30e92f98-68fd-4a45-8193-63ce415ce574	-2.026412010192871	55.54	11.0
a4b15c5f-974f-4976-bcd2-769e13d16fe0	-1.2670495510101318	65.12	8.0
473fdb85-ecff-488c-a4ae-14e61648c3e1	-1.7979267835617065	61.97	9.0
77314a19-dc77-4bf7-b9c7-5cc6306a7733	-2.2466681003570557	53.21	13.0
05e5afbc-c5e7-4421-9d24-1d821c89a5ec	-1.2194706201553345	63.09	9.0
415722d4-92ba-459c-8aec-9f78141ad90f	-1.7624768018722534	59.74	10.0
a25cd8c3-5be3-44d5-97e5-1ed790279191	-1.6506093740463257	68.4	9.0
c3a56096-4da7-4a5e-869f-1af95cef1734	-1.390920639038086	54.52	12.0
4b514237-08ee-429f-892b-c1e9a4f9f106	-1.7624765634536743	56.76	9.0
2025e120-0297-4676-9c92-d6c499bdcbe9	-1.0649974346160889	73.78	7.0
628dd1a2-ce75-42b5-b144-0ce57d900daf	-1.4557911157608032	64.81	8.0
c67deab0-9a14-4cf7-8cd4-9a7e615c7a6e	-1.1426937580108643	65.32	8.0
51fda52e-3468-40c2-a243-bceec248545b	-1.025963544845581	63.09	9.0
4a93b018-735e-4a36-9c9e-403ca6a58115	-1.726098895072937	54.42	10.0
a6cb66f9-bacd-451f-8973-4a9f027c0539	-1.0364075899124146	44.03	12.0
44fc723b-a8e0-4604-8c2d-c4cbf195e585	-1.0126210451126099	53.31	13.0
eb3783e9-0648-4918-8d50-a73c5367fc5e	-1.2613927125930786	58.48	8.0
586d1b32-7378-4402-8526-c2f0e6da3309	-1.9843558073043823	54.22	12.0
e805c4bb-5cd2-4540-b0da-1c06d032be16	-1.7302367687225342	54.46	12.0
0e3ca8cc-3c03-4800-81ca-52eebcdf34a9	-1.3475054502487183	72.97	7.0
a32463ee-7221-454c-9244-4123e64eccd8	-2.127129077911377	52.09	11.0
ea977840-d4a7-490d-93b0-7fcb2d541dcb	-0.939682126045227	62.51	11.0
6f015e72-8f4f-4313-99e9-e14a8d9aa9de	-1.8227304220199585	52.6	13.0
5c1ac673-4a0e-4d2b-bb07-6b81253e7165	-1.2585012912750244	71.14	9.0
e6b4d35f-97c9-4dfe-99de-ee2ee87388a3	-1.9113270044326782	62.07	9.0
73d0505b-a070-4b55-969a-fc0db360d1d4	-0.8308086395263672	61.46	10.0
64b0a384-86c3-43cc-ad7a-ce758c7366ac	-2.2190635204315186	46.67	11.0
2da7b1e9-211c-47a4-9ddc-c67d0b02f3ed	-1.4518076181411743	81.12	7.0
69e537a5-2c62-4408-b21b-4b81c812fa18	-1.3725403547286987	53.51	13.0
670b51d8-75a7-4bf7-aa52-aaf118dc82c1	-1.8548681735992432	55.54	10.0
933ac23f-a296-4694-9996-fdd84cd8a830	-1.6237610578536987	53.81	13.0
888e2fd5-9645-4f9c-a780-84da0a4ecf0a	-2.04089093208313	66.44	8.0
934328db-5ada-4f5a-8d49-9af97678598e	-2.2915191650390625	56.66	9.0
1b6c7c6a-5d5d-4988-a320-f168667307f8	-1.217824101448059	57.16	8.0
c44f3a87-0a41-42bd-b75c-a558bca0c5a5	-1.5019100904464722	54.52	12.0
a4932d25-25eb-42ac-80d4-1515a3b742cc	-1.934641718864441	57.47	11.0
f6c9a570-8de7-46c5-840a-93c166a3565a	-1.8906440734863281	55.54	10.0
86daaeb0-279a-4817-aa48-942d620a336d	-2.2114408016204834	64.51	8.0
c4c613bd-599f-4573-b860-c10000857230	-1.7899749279022217	43.63	12.0
d8c4c31b-218c-4ba5-8a10-8c31b1023c34	-1.1791948080062866	60.65	10.0
03d8d5ea-1254-4356-beca-beeabb3a592c	-1.1260956525802612	53.71	10.0
ed768108-587a-45c3-82cf-7592aa67a374	-2.4191970825195312	63.09	9.0
4149d648-0863-42e9-95d3-1637e9eb5139	-1.0570483207702637	62.78	9.0
48f6e9da-9a5b-4f9e-83e3-984be68ce97f	-1.4168506860733032	59.8	8.0
6605cee4-65d0-43aa-b164-2f2ebbabbdeb	-1.7929526567459106	66.64	8.0
18044e9e-6311-419f-aa83-7edc3be07a52	-2.1699416637420654	52.29	11.0
5e829a57-b1e6-4d23-aa53-db5834c8af30	-2.4765419960021973	41.09	15.0
a2cba4f0-85c9-4d4f-a7cd-3ff5bc000299	-1.7331706285476685	62.78	8.0
4b657b0f-ae17-4a9f-b802-8592066fd50f	-1.3691179752349854	71.14	10.0
42867f06-d579-414c-bd6d-9567ba56e7ef	-2.1146419048309326	62.58	11.0
