docid	readability_score_transformer	flesch_reading_ease	text_standard
3c768acb-435e-4385-ad87-a384ebe42d3a	-2.491023540496826	56.66	9.0
75d985d6-f04f-42a0-a2d1-d6b743363acb	-1.9086812734603882	62.38	9.0
ef0f7b1c-7edc-4c10-85f4-828c91c7b27d	-1.9030351638793945	52.8	13.0
9691579e-0147-4011-bdc7-996ece539722	-2.3901095390319824	46.06	13.0
3c634e63-a416-49a8-aedb-5287008f08a3	-2.3956356048583984	58.92	11.0
9756eb77-6fba-4bea-b77e-a41d31210230	-2.1997530460357666	53.1	11.0
6cdb2ff2-a723-41b6-90c2-db91722b75c5	-2.013949394226074	64.0	9.0
d2a35f23-7044-4627-b855-968adf1230f4	-1.8579943180084229	55.54	12.0
b551e919-d281-429e-992b-80ca198d62e3	-2.3416452407836914	63.09	9.0
ca004f0f-3aa8-4674-837b-96982a441fa0	-2.6062679290771484	57.16	8.0
817fbe33-013e-42d4-bd09-4bdfa85ec72f	-1.6816065311431885	71.65	7.0
305e6fbb-58f9-4218-9630-dd9c440358ae	-1.9422367811203003	52.8	14.0
f9ad207a-49ca-4d79-bcdd-273412f99965	-2.356790781021118	62.17	12.0
94de4700-2b1e-4b2b-9b46-30be2a73fe44	-2.462935447692871	62.58	9.0
31cd674d-38e6-47ef-9611-0f85a0b8f1de	-2.4874627590179443	71.75	10.0
7c44a644-2541-4ed3-acd1-25bfdf3dd893	-2.1417510509490967	54.63	10.0
81639d13-14a2-4c69-a473-1cba17486499	-1.6283785104751587	60.35	10.0
177a894f-a4ac-456c-b230-504484c27a5a	-2.5593082904815674	54.93	10.0
c705406b-87a7-4bb1-9c5e-35dc98c08bb8	-1.933563470840454	60.55	12.0
d03bb684-87de-4449-a237-9a90857e9a89	-2.4428539276123047	64.2	9.0
a2601747-01fe-48df-b9a3-47f5e6476a51	-2.2237322330474854	56.15	11.0
3f568c89-c99f-407a-b517-5473624e2a7d	-2.539999485015869	53.21	13.0
87eb685c-6a2c-4269-8dc3-dcfdb5c61680	-2.4485459327697754	44.44	12.0
98d2e8a2-fe82-40b2-9841-cc6d74f51ebe	-2.1059885025024414	46.06	11.0
8e253965-ec18-47cc-9da5-2b533abf4f21	-2.462514877319336	44.75	12.0
b020b0ff-7907-458e-a6e9-e91d5d91668a	-2.2720930576324463	51.68	11.0
9f2ad88c-6d76-404a-b3ce-60b84f5a9ee1	-1.7000981569290161	63.8	11.0
961db727-6afd-45f7-b727-23e1f32d87f5	-1.3810673952102661	69.21	11.0
1b79d857-47f7-45af-949a-b078f610d8e8	-2.382920026779175	60.45	9.0
9e5450f0-3b99-42c7-96cd-1ffed58187e9	-1.7753347158432007	64.3	8.0
536c09b1-62dc-468a-8a0c-11a30e741135	-2.233649730682373	54.02	10.0
dc263815-c5bc-4bb6-9222-08320fabc5b7	-1.9087131023406982	53.81	12.0
08dca6f6-27e2-48c7-9013-338724f57607	-1.923316240310669	55.74	9.0
ae94b475-f3be-4f73-b41f-97917ee048f7	-1.7768679857254028	62.38	11.0
73c180af-ac71-47db-9c59-f529d7feb856	-2.724966049194336	71.14	10.0
cb689ec1-5508-4f4a-95c5-3035aa0eff06	-1.6792532205581665	71.14	8.0
c37cb5c9-bc4c-460b-853c-f963c88261c3	-2.0756149291992188	62.07	9.0
5a0ef8d7-c2ac-4cc0-85f6-b0cdc33190fb	-2.486881732940674	63.9	8.0
f436cc63-84c8-4573-952e-f3fe48f44ffa	-2.4751412868499756	43.22	14.0
e7b6d346-6116-497d-9756-b341cddfae66	-2.6503467559814453	64.1	12.0
1e5fdc21-a838-411e-9558-b767b25b3f95	-1.5625725984573364	53.51	13.0
a483d8b5-ef69-4833-bd63-b90a94bc82ed	-2.2810308933258057	51.78	14.0
457afb18-acd4-4e78-9af9-1bb3f35ab683	-2.464963674545288	56.35	9.0
19436832-5852-46b6-8b8c-a6faf16f27b2	-1.3176037073135376	52.6	13.0
76efd12f-3a99-4699-80a0-bec6fe258e36	-2.3449625968933105	50.36	12.0
ae070ec7-32ea-41b5-b8fc-2fb0c13e99cd	-1.991064429283142	64.41	8.0
f4b1598e-71d3-41d3-b8b9-49457c21c0de	-1.695113182067871	56.76	9.0
cec3bc15-057d-4b1c-be64-65cd21045871	-2.219163417816162	45.05	11.0
77678877-6aa7-473d-838f-75566de69ba8	-2.058163642883301	63.39	9.0
61a14556-4f28-4175-a225-28a50c0d3d39	-2.2924551963806152	57.47	12.0
ec595067-7e5b-49d3-a162-29e2d23754a8	-0.9936376810073853	62.17	9.0
5b2e1102-20a4-455e-89c7-e7f05c7366c4	-2.5195958614349365	61.56	10.0
d898298e-7188-443d-82f3-4757ec0f9595	-2.2489089965820312	44.95	11.0
1c775151-04a5-4c54-b957-43041be5c227	-2.4877591133117676	61.06	8.0
abc1d0da-3835-4590-a5f4-fd69aa00e8cd	-1.661746621131897	51.68	13.0
93fe7411-0950-4fc1-85be-e99201561dce	-1.6014307737350464	60.75	11.0
f2e2e59d-9d52-4454-8e5b-9130c34e2c2a	-2.364449977874756	54.63	12.0
cc2b905a-6cf0-404b-ba56-3a4ed5eb16ce	-2.126786708831787	44.95	11.0
65305d90-a192-429b-94da-d4e0253d956c	-1.7346879243850708	50.36	12.0
c49e09a2-fd04-451a-a7bc-e05092590fc5	-1.8230483531951904	56.45	8.0
3f90204c-507f-4862-a95e-4541fdf6c8b9	-2.5947256088256836	56.45	9.0
3822db1d-0f61-40ed-b4c7-02ff3d84c542	-2.4349377155303955	56.96	9.0
f77e3025-b9a8-42a9-8a4d-222e2728c193	-1.9603224992752075	62.88	9.0
b0789698-33fe-43a9-93e8-61079ca8eebd	-2.2477569580078125	55.54	12.0
120d963a-9956-4b60-9c60-90dc4015d23b	-2.5220375061035156	59.13	10.0
4819e5c3-3b10-4284-acb0-15ad2d3a8f20	-2.396089553833008	52.39	13.0
ae976a2d-eb2a-40aa-8c05-f1b85475907a	-1.8775066137313843	44.95	14.0
18cd42ca-b49d-48e5-b94c-433738bcab5e	-1.8775066137313843	44.95	14.0
78a5bac8-7c89-40d8-94cb-40fc11a6cc33	-2.8540492057800293	-91.39	65.0
758f0653-1490-4941-8126-411c87313909	-2.871927261352539	50.73	8.0
c299b614-2f29-41c4-92ef-5a481ac15d18	-2.793055772781372	-58.97	47.0
25a51f73-bae0-45a0-af21-b5ea53d0e252	-2.867785930633545	-27.5	35.0
9a0ac233-2464-473b-9f3f-acf227140e96	-2.843303918838501	32.12	16.0
bf4a46fc-a824-4c38-9944-2405b08adb1a	-2.735114097595215	42.0	15.0
fdd10ef8-489f-4eb0-a5b5-9215babacb6b	-2.8593125343322754	-18.77	32.0
088a643d-bffc-42e6-80fc-a50df3ee7e92	-2.7740187644958496	26.81	16.0
148d3569-4218-42e5-b110-d9f68bf07668	-2.7914936542510986	-13.09	30.0
106c3ef1-93b3-48fb-b6be-b5cad961fe7c	-2.8694472312927246	-27.5	35.0
8b1238bc-cab8-44cf-a1a9-7aa1edf39a73	-2.8156654834747314	26.61	13.0
e33a9874-ad4b-4a30-b0bf-c955f1d2ba9e	-2.8309454917907715	-53.69	39.0
f36dfb66-ad9e-4d4f-bf52-777b7f1dcd98	-2.8324761390686035	22.75	18.0
7a3ad784-0137-4925-a32d-2f3bc3af2f0c	-2.765373468399048	-31.77	37.0
7a5d9b25-e7da-4c49-8829-c369a27bb602	-2.7429141998291016	27.76	16.0
6f6dc906-e5d9-4d2e-9063-16d61e27ca88	-2.7678568363189697	48.81	13.0
0203602c-fa73-4103-8b34-7c27eaf1d3e5	-2.8528342247009277	-64.28	47.0
bb9d86e9-c57a-46a0-8a37-4bdfdabf2bb1	-2.7689566612243652	-35.01	38.0
54f59cc2-efdd-4be8-a729-9398a6f8872c	-2.8119235038757324	12.4	20.0
95797a80-fde8-47be-8f07-da840fe60628	-2.8227901458740234	-32.58	37.0
a1777472-dcd3-4afc-8d46-f9bfe572197a	-2.792940616607666	-60.39	48.0
38bd932d-aac5-46e6-92e9-714f8b30c638	-2.796755313873291	45.96	14.0
290b00f0-d947-4784-8772-8dfe3caa2c23	-2.8454031944274902	36.59	15.0
f6f5cd43-e416-47e6-875a-5f0af07865b3	-2.8287768363952637	-18.16	32.0
00723b03-1a88-46ff-b4a5-4211e41aabd7	-2.83974552154541	-24.66	34.0
96dc6246-63a3-4de5-88ab-bb93809f90a0	-2.8672046661376953	-27.5	35.0
97e8992e-2aba-4eaa-8dbe-cd0674aff5ea	-2.8572895526885986	-91.39	65.0
e9a573c1-dc37-488a-9525-4aeb132f1ff9	-2.8685314655303955	-27.5	35.0
be7600d0-b49d-4103-8f96-c8941e17101f	-2.8650002479553223	-27.5	35.0
ab55b0c9-860e-41c2-8ff9-caf529e5da3e	-2.8293442726135254	-97.34	56.0
74795d69-7915-45dd-8ea1-808ad1c05df1	-2.818458080291748	-15.53	31.0
e123186b-4975-452c-869b-d2c53766f2e6	-2.871316432952881	-48.42	37.0
4b4de698-0dee-4aa5-8a3a-4c27c0acbcff	-2.832365036010742	-52.17	45.0
382c0269-e1c0-447e-bc1c-f548eb937ce5	-2.8684096336364746	-27.5	35.0
6891b54a-9ec4-4991-a66b-e383a8611443	-2.7742576599121094	-35.01	38.0
e172c64f-f976-4744-a7c3-0c65a9a8c1e6	-2.835332155227661	-45.67	42.0
40e05e8c-1893-4283-ad2f-e263f887a358	-2.827188014984131	-119.09	69.0
ab0286be-1f33-4af6-b310-80d261f6e49a	-2.865701675415039	-27.17	31.0
10e0c678-e73e-4881-a1fc-a7fe91a03301	-2.767300605773926	36.89	14.0
e5c3a8fa-fd80-407c-b7f5-42a5903b0546	-2.871476650238037	-27.5	35.0
80e61f8c-6f5c-4751-be9b-33008f6a3209	-2.8399972915649414	35.47	15.0
a5040303-fe95-442c-8373-82f7e0aeb33c	-2.7829792499542236	-25.37	34.0
7aff481a-8ee9-4924-acc1-4774ee161179	-2.7429141998291016	27.76	16.0
9871f317-344a-4ad6-b28c-c821c25ec3ee	-2.7730727195739746	7.19	20.0
20904bd1-f571-41be-a024-07541099f79d	-2.8395209312438965	34.56	12.0
914c81c3-5e03-48fb-8455-ae7b809bdd01	-2.861370086669922	-27.5	35.0
0b3fcbda-878a-4928-8ca4-b8634bdd3a06	-2.8266258239746094	-116.32	63.0
63ffd07a-286c-45d8-b421-044f160cbf0f	-2.7773940563201904	34.05	16.0
1a74ad64-ebd3-4c37-8f75-455b944e8bce	-2.8669071197509766	-27.5	35.0
1d94f0e3-7b13-4f53-b5ba-1473dd65b0f8	-2.8399972915649414	35.47	15.0
0de9d982-8df1-41fe-8381-9967e6d71125	-2.8472752571105957	-8.73	22.0
d97a7f00-2b26-4f27-bb76-9e581c775072	-2.861914873123169	23.56	18.0
d67030cc-86f9-467b-aced-1b0c5f485b89	-2.831371784210205	-51.69	34.0
29a2a519-97b5-4928-91ae-2d6d0d491a0b	-2.8185229301452637	-27.84	33.0
94710bc4-9eef-4a42-9de5-3fa684f296c1	-2.7555289268493652	-55.62	46.0
5d48781b-9ddf-4ab5-b0e6-7fd7211d3092	-2.8463964462280273	-86.24	54.0
4b3d208f-f92e-4101-915a-8bea0d4ea4b2	-2.8244991302490234	23.66	17.0
6f623108-9a37-4c4d-9162-578fe66806fc	-2.8374712467193604	24.48	13.0
fae361bf-26c7-43ec-9b58-a78f3adc90d2	-2.8621363639831543	-57.38	45.0
05b8eb96-0c20-4464-820f-be723ef8007b	-2.869692087173462	34.05	14.0
2523c69b-d3b1-4ef6-abf0-382edd9f9b1a	-2.8703815937042236	-27.5	35.0
d79853c0-7e25-472f-af22-290d13358d00	-2.9099740982055664	-109.59	42.0
2a1b0094-0420-4b30-b065-7ffda9b21347	-2.8667986392974854	-20.7	33.0
8a082315-8657-42ab-bfbb-6cd7274df317	-2.866549015045166	-16.95	31.0
b9230782-ce7d-431c-90a1-f5f635f36220	-2.8678970336914062	-27.5	35.0
04d07620-3a23-4a63-87f1-d70429e3fd8d	-2.82961106300354	-68.88	47.0
6b8eea2a-62b0-4027-96ab-247090ac5f34	-2.833303451538086	-81.06	52.0
55d001ca-e458-4693-97a6-481489feda3c	-2.796828269958496	-37.25	39.0
f2921a39-65e5-4471-ad13-1c87e0ed94fa	-2.7786355018615723	-58.66	47.0
4f57fa70-0d29-4b5b-9be8-afe0590f4a32	-2.8106513023376465	-49.5	39.0
4a8c5d85-b2d0-43bc-83f4-c1acfe0b3481	-2.639781951904297	30.91	17.0
a5c83b7b-5241-4455-b3a1-b6f1db17b91d	-2.862478256225586	-20.09	32.0
f7051163-cad2-4cc6-8dc9-3af9f94c6356	-2.819434642791748	36.59	15.0
0fd9ccb9-820d-4727-9e47-4699b4edde93	-2.770188808441162	35.47	15.0
a9bfebc8-426b-4e67-8598-88a648f41141	-2.7235476970672607	8.61	19.0
bcebc281-1263-4657-abcd-76e4353519eb	-2.8266258239746094	-116.32	63.0
272a7e3c-9190-4376-b9a9-eef11197565e	-2.8058509826660156	-28.45	33.0
ebc3c1d3-640f-4f19-9025-47dab7b87a77	-2.8208281993865967	-53.69	39.0
ab4ab5f0-0235-42e5-9125-fd7280031fb0	-2.8689374923706055	-27.5	35.0
53d526cd-a6e9-49e8-a03d-587e9119fb74	-2.8758368492126465	32.22	16.0
ad5e5205-0d29-4515-9eed-e48e264add58	-2.8522768020629883	43.43	15.0
863b7f9b-480e-4e6a-8008-1e2714f7e6d6	-2.8844127655029297	40.85	11.0
94607467-203a-4eff-8946-4761caf36d83	-2.871387481689453	56.66	13.0
96a5d0b4-6150-45f0-b624-14df4f40c78c	-2.8707151412963867	34.73	12.0
30ecc319-3294-4510-8bc8-e00e1d0bb333	-2.96175479888916	50.63	10.0
00b8910a-8107-4eef-9fad-e5e5c321f9ac	-2.8870761394500732	52.46	12.0
cb73c449-98d3-4d56-b66d-7f0963a59b64	-2.805933952331543	44.1	15.0
713e68dd-8881-40a5-9115-cb82cbffa4a8	-2.9004900455474854	52.49	11.0
2677b070-e837-4f17-ac45-1aa1b6768a94	-2.9087727069854736	51.78	11.0
c18ddb59-4333-41d6-b706-28769529a79b	-2.8711185455322266	40.58	15.0
eb53c77d-0e42-4bef-8003-9b48b79715a2	-2.79115629196167	53.51	10.0
c53bc74d-b776-4936-b6e4-7e04726979bc	-2.900965929031372	33.75	14.0
1531d0ab-9c2f-401e-8ff5-4da92bdd927a	-2.88944411277771	42.98	14.0
9c17ae18-0735-431d-905c-a960d6fc214a	-2.9028778076171875	43.09	11.0
aee70d35-b1f2-4d95-9bed-8b9156b3f73c	-2.9556026458740234	46.88	13.0
a42a7867-c6cd-41e1-9f20-9124745ccc89	-2.6912689208984375	40.45	15.0
be45184e-bab2-484e-86e9-16f89b4baed3	-2.9157238006591797	34.9	15.0
49015b2b-6ce7-4403-8b83-285b37c4f33c	-2.8673160076141357	33.71	12.0
48ada92e-172a-48ad-95ba-ebcd0224c9ae	-2.778439998626709	42.48	15.0
a94b4c87-219b-4adc-8cfb-3d93985e3c28	-2.861196994781494	39.84	16.0
58e33a8c-2a92-4b15-9839-0766d8eb29d4	-2.938147783279419	37.0	13.0
38ea8923-8684-4f69-8994-7771cbc2d247	-2.949652671813965	45.76	14.0
c1fa0a47-36d9-469e-b02d-f99674c9e7d1	-2.88828706741333	45.76	13.0
fde4cf84-3b68-4eaa-b8eb-a66620348909	-2.8874847888946533	52.46	12.0
9ecdf3b4-2fc2-4b23-a6bc-237d2f6d57cd	-2.872954845428467	39.74	14.0
0ea93ffd-c54e-49d4-a5f3-ce78e2054fb9	-2.791778564453125	44.2	10.0
1e4cf852-b308-4e6c-8117-927b8f6493c5	-2.8870153427124023	52.46	12.0
f157b48c-f026-42b8-b26f-2eadfecbd239	-2.8874847888946533	52.46	12.0
0edc0e4a-c422-47de-915a-4b21a07a5ae6	-2.923452138900757	36.59	15.0
0dca2b8d-fb18-4f31-89ac-206ba885d9f7	-2.8809378147125244	38.32	15.0
4d32ce6f-a506-4c83-9a63-dd864eacf8fe	-2.8897106647491455	46.06	11.0
9f6568ae-1f6d-42a9-aafc-43c12c0c10bd	-2.800144672393799	31.28	13.0
b764778c-ef3b-45c4-9e5b-f270af2826c1	-2.8726119995117188	45.83	9.0
66b790f9-7b40-4127-beb7-78c664e097c1	-2.9261746406555176	39.03	12.0
7edcf158-d939-445a-9bb2-ae13597edca5	-2.9409122467041016	52.05	10.0
146b566b-e689-451e-987f-715f3f1375c0	-2.8931381702423096	37.2	16.0
ef9b593c-0a6b-4a6f-8177-00e867f42e12	-2.915039300918579	35.07	17.0
2c5386b1-610d-4725-a1b5-9aa2e5e292df	-2.9011802673339844	37.47	10.0
92e73d63-4dc3-4d10-9656-c18de78d3115	-2.7949860095977783	47.69	15.0
dc0f1adc-c280-4916-a88f-cd4e252e4d4d	-2.8874847888946533	52.46	12.0
dd7995b1-09a0-4972-910a-4da582a75b13	-2.6316802501678467	45.9	13.0
9c6973c3-b24e-4a68-9c2e-8af5d305baaa	-2.4957380294799805	52.33	13.0
b79213fd-c41c-4da7-8e91-4d4ab42c4d4b	-2.6658852100372314	55.47	12.0
6f69ae68-918f-4c17-b74c-3d1243763141	-2.4594595432281494	71.85	9.0
e3025e2a-69ad-430f-afce-a8393bdfea45	-2.6714954376220703	48.64	13.0
0be7e43e-0926-46bd-aa1d-9f53692616e1	-2.6548211574554443	56.08	13.0
78fdff41-19c8-4055-9164-18d50eecc4e0	-2.4615888595581055	56.08	13.0
89cc8227-da2a-4c12-9483-d76be15d5cfd	-2.624825954437256	53.61	11.0
1ccbb61a-b783-42bd-b2b1-4adefab21fae	-2.7341203689575195	51.89	11.0
608394bf-6ebc-49fc-a8be-c42ea9cf5b04	-2.5757460594177246	59.64	10.0
31cbd3af-27f5-46bf-98f6-bcdb0d8a129a	-2.3484833240509033	67.28	9.0
0a71189c-2a87-4005-adab-d7c15902da93	-2.6786723136901855	50.97	14.0
8de14ddd-b0cd-4906-a575-ebdcfd688744	-2.6786723136901855	50.97	14.0
d2d3c89e-43ce-4e67-9b26-df94b5d7d1a3	-2.593825340270996	55.37	12.0
3c254ce4-ffde-4afc-95dd-de88d8cd489e	-2.5394444465637207	48.43	12.0
00283e1b-49c9-436a-a6a1-d1725dbf7028	-2.6430678367614746	48.64	13.0
f919acef-a9ee-4c34-926f-81c3651fbb1b	-2.59831166267395	47.83	13.0
74c382e8-098c-4253-b573-a0b989cbb46c	-2.6378188133239746	50.97	11.0
c7ea7176-50fd-4746-91d3-c8c3a091f649	-2.816464424133301	52.39	13.0
3537bca1-ec4d-4b1a-98ba-a8a7008c448e	-2.569333553314209	59.53	10.0
62213693-80c2-4b38-9323-064ab506fb93	-2.1342573165893555	52.33	14.0
ae075785-cb8e-4de1-92ec-eec4ac9bfbff	-2.9140126705169678	-103.19	37.0
c6961047-14af-4012-ac26-c96f088f5636	-2.918947696685791	-197.51	20.0
d19a1cd6-6f58-40e7-8d7e-68808645b3db	-2.910315990447998	-104.34	65.0
94672e52-ff05-4b4f-aa6b-a9011238c42d	-2.912642002105713	-195.86	102.0
0f97d96c-5bf4-4979-b13e-658b727d3ac1	-2.9206442832946777	-135.06	79.0
114a83ed-afb6-4c94-998f-7a0bb01056a9	-2.907031774520874	-132.32	77.0
22135ec7-06af-49ff-a2b2-c6b8229226ea	-2.911594867706299	-91.92	62.0
52d0e21f-9e51-4581-966b-87fa5cb755a4	-2.910322666168213	-148.59	82.0
d0859ea4-680e-4575-9b51-9f5365246c47	-2.926013231277466	-119.63	73.0
c73be305-e43f-441e-8c11-1d19430ba0b7	-2.626164197921753	59.03	13.0
29ed2f02-9cd8-4550-ba25-a0e94f63a158	-2.6350111961364746	58.62	11.0
34751ac6-2055-4b13-af2a-704924d5a9ea	-2.6109681129455566	55.47	12.0
47a3bbe3-69c9-4fbb-8352-7df7980da1a5	-2.628030300140381	59.33	13.0
88b6376e-6f06-45fa-9506-cf8e03d04ae4	-2.6192803382873535	43.73	14.0
140652f8-c314-4755-910c-0f39fd6575aa	-2.6265859603881836	46.51	14.0
4564042d-4b0c-48ed-8225-e9e66b901556	-2.6586732864379883	60.45	13.0
e1f7220b-4e49-48c0-b834-65814f75b3f5	-2.6586732864379883	60.45	13.0
296442b0-30ec-46b1-bf54-79fba68e3ec7	-2.5721302032470703	12.53	17.0
373c8763-6ff8-4dfa-81c7-ae3e4132f91c	-2.7120108604431152	18.73	26.0
817d8740-2793-4ece-9aff-ff9ff6679a77	-2.2797458171844482	57.5	11.0
a2ad8cab-8282-4be1-8fcd-9ad4afbcca6b	-2.2797458171844482	57.4	11.0
67afc3c9-7f25-4307-96ea-9bf508814151	-2.2985196113586426	57.5	11.0
a10f570d-16d5-4e9f-8def-6874faa3e3d1	-2.7106595039367676	-24.15	34.0
3ac80efa-f8c9-4eb3-bf72-9d63cba276c2	-2.351564645767212	53.0	10.0
e704c71d-86ff-4e65-af93-bbcb32b76df5	-2.782315731048584	37.54	15.0
da870e0d-8e54-4e85-978c-9d58d3c7beb0	-2.3503336906433105	33.75	12.0
b7e5a970-78a4-4255-994b-f7a513514f60	-2.399587392807007	31.41	17.0
8166f696-854d-496a-944a-bdc13848008f	-2.1929290294647217	40.58	15.0
a17674f8-10fc-448e-be81-c8c7f52922cc	-2.197897434234619	42.61	14.0
79d95a73-03fe-460a-97a2-3615a67f216e	-2.375368595123291	22.24	20.0
5541479a-8130-4c06-b369-4c3ca7139c67	-2.18548846244812	41.29	15.0
e0dad6ef-a95e-4eff-a1c3-03ac34e4039f	-2.3339481353759766	21.23	17.0
9d58141e-e669-41ef-91f9-a4470e925034	-2.426440477371216	32.22	16.0
177a14e0-0ff8-4a68-9d80-79a0a377fe2d	-2.27764892578125	31.72	17.0
150050c9-f7e8-4b44-9518-cbcd9916e2c8	-2.179941177368164	30.5	17.0
7eefc992-a39a-4cf6-94d3-435c93c6d591	-2.338393211364746	28.17	20.0
b8071947-81b5-4f6d-9a10-d24c5680fb18	-2.470000743865967	29.59	17.0
49180dab-8d25-4eab-8acc-696ca4b46089	-2.296614170074463	40.79	15.0
5047470b-d0d3-4ea5-b53a-a42e3852ab31	-2.197897434234619	42.61	14.0
7976bbbb-1846-4a1c-adc4-ae1e5501cea8	-2.239150047302246	43.63	15.0
53f08d2f-48ee-4135-87f4-d8691c9a98e6	-2.4209275245666504	30.5	15.0
2fbf30f4-aecd-4fc7-bedc-898f0836784f	-2.415517568588257	38.05	16.0
eaee3d95-bb4a-40dd-96b0-5161c794e244	-2.470000743865967	29.59	17.0
8097c8f8-8300-4af8-b849-a08c30cb185e	-2.3831610679626465	40.08	13.0
2ed47188-0b90-4a86-857d-91700dff68c4	-2.2287378311157227	38.05	16.0
83ecf5de-dec3-4c73-b1b7-7729611c3350	-2.3877451419830322	19.2	18.0
91480bf3-1fcc-499a-a51b-ed0c249b6a1e	-1.8955122232437134	46.71	14.0
c2d1aa8d-5c83-4340-805c-3c588294667e	-1.9327261447906494	58.32	10.0
ecd43e1c-b4f5-45fd-95fd-c06bc620b5d4	-1.587952733039856	61.56	9.0
bb460a0d-9858-4b11-bbfd-273bf1d63461	-2.007319450378418	47.32	13.0
95385ca0-75a2-45f0-91bd-cad486589a44	-2.185147285461426	44.68	14.0
7ee1ad22-eadc-4ca1-9969-7e180323b403	-1.871321201324463	45.69	14.0
e3330002-b213-4962-bf74-526ead9bf1e4	-1.587952733039856	61.36	9.0
859dddba-4007-41c5-a7c8-77f72b33e7f4	-1.552841305732727	57.0	11.0
eb9f0b60-0b22-4c96-b3e6-99fafa6fcd81	-1.8532239198684692	50.97	10.0
0ff6c1d7-ed83-443a-8b77-0d8f4ae02c19	-1.835339903831482	46.0	12.0
897d8767-64e3-4dfb-a2cc-17adb9f9d06f	-1.5911763906478882	59.84	10.0
ee9774fe-6bf6-4ee1-97fd-9ecffe11db3f	-1.5911763906478882	51.38	13.0
0c6c5ec7-e8b2-4feb-82d3-f0f9701bb1d7	-1.5911763906478882	60.14	13.0
44d4816c-22bd-4bf0-bd64-42c29151e52f	-1.7627464532852173	47.42	13.0
c04d2217-e4da-4d62-b93a-1d3a6162a774	-1.581174612045288	26.0	17.0
ef754cba-5de6-4e56-ac28-fae1ca9c9a89	-1.9797600507736206	38.42	12.0
604e3cfc-cc26-4e88-a4bd-ee03eebc484d	-1.7636587619781494	44.85	12.0
7ada5eea-5fbb-4b2c-a97f-ec7179cc1867	-1.2742135524749756	47.52	13.0
da719997-e82a-4210-b8b3-d493a8e175e1	-1.9797600507736206	38.42	12.0
0471f457-e64f-4fdd-9815-b889f4643b97	-2.0364010334014893	38.35	14.0
adc7ea49-8f73-4a87-8ccf-3c8a7bbad026	-1.3104168176651	44.14	14.0
f6fde34a-4989-4c86-bd17-3f3d94d655b2	-2.327939987182617	50.46	12.0
e8e8ce79-d530-46b9-9ae4-c46b0b033379	-2.0493297576904297	32.8	18.0
6f748b6a-ab1c-46d1-9199-db2146f94261	-2.3430252075195312	54.12	10.0
a053dba4-98f6-43a2-90a9-97939729cdda	-2.195063829421997	51.07	13.0
a8cf0654-f841-4d89-90f3-8d62a11cc63f	-1.9677350521087646	34.22	18.0
4a3ece91-9e90-4ffa-9a63-28fc30d7a03b	-2.190584659576416	50.46	12.0
6addee2c-de54-42e1-a030-004b0a6fef45	-2.380349636077881	43.32	15.0
a0ad613b-9dd1-44dd-acfd-2bb10600df9a	-2.4257984161376953	40.99	15.0
71bfe5f6-5ec5-4c48-b160-b0186bc39665	-2.4069364070892334	42.72	15.0
3ec2cc06-160b-45da-a8f6-25a0d5f23450	-2.0493297576904297	32.8	18.0
3ba9bc01-33e4-48b6-a864-71e704bc9639	-1.8867177963256836	46.3	13.0
a41fcb37-90e7-468d-bac7-5d920d278bba	-2.2199268341064453	39.57	15.0
0aca8f4f-3484-4e0b-9ce6-ba4e863aa387	-2.341888427734375	54.12	10.0
bf4126d1-3a5b-4cbb-8e6e-ab9aaf312f1a	-2.0493297576904297	32.8	18.0
03116138-ff2c-4d88-8428-2f89698a4a8d	-2.182121753692627	51.78	13.0
6dc87105-0476-44f4-953a-5d32d06ce7eb	-1.4494467973709106	53.71	13.0
ae61a5a3-f82e-4308-b41d-62c45e822c6a	-2.103682279586792	45.69	14.0
77af6da1-19d6-4a32-916a-3d1e29d1e0ba	-2.201941967010498	51.78	13.0
526543df-b40d-422b-823d-d7a0b1bfbb53	-2.0222666263580322	71.65	7.0
42ebf895-2a6e-464a-a574-12690393367e	-2.280677318572998	67.18	9.0
c782d6ef-f02d-4f11-8843-b99ec53676f0	-1.8748115301132202	74.53	11.0
8a1e3317-a857-4e18-988a-2fd8f448d892	-1.9484293460845947	68.6	9.0
f9776e76-373a-49bb-a4ec-0126f0a4c171	-2.2761716842651367	65.96	10.0
e260e65b-0a90-4dcb-9586-8fd209a6c608	-2.0260233879089355	65.05	9.0
f6d7ab67-8ee1-4c1c-8452-1c912dbb0dc5	-1.764541506767273	57.4	11.0
fecb4726-63bf-4de9-85fc-024d955449e4	-2.390434503555298	70.63	8.0
c425b590-3a87-4c2c-85d4-7e9d14894c1e	-2.3593735694885254	66.07	10.0
4f6d11cc-d381-46b4-aaa2-ee4d87cffcd9	-2.2607648372650146	66.27	10.0
8cabc322-ee53-42ef-88b4-7d1d4e8b5173	-2.015774965286255	67.69	9.0
3fd8aa3d-bfae-46cc-abcd-c186a3844889	-2.278524875640869	61.36	11.0
2512d5d4-64d3-48ac-aad5-de9881ddd704	-2.411323070526123	67.89	9.0
622f869e-4137-4abe-bd2c-e89416d93caa	-2.1559107303619385	67.18	11.0
0f72155a-b877-4269-bedb-e6ebff58e771	-2.0905065536499023	68.5	10.0
4a1d42b0-d99e-48e6-9672-6f281a8e8d92	-2.2991580963134766	70.02	8.0
313a871e-47bf-409d-8376-53f11555196e	-2.288680076599121	70.23	8.0
